"GEOID","year","population","male","female","male_ratio","norm_age_0_19","norm_age_20_69","norm_age_70_plus","race_diversity","unemployment_rate","median_income","mean_income","PercFamiliesBelowPovertyline","HU_occupied_perc","rent_rate","HU_avg_HHsize_owner","HU_avg_HHsize_renter","YB_before_1979_pct","YB_1980_2019_pct","dummy_BY_thredhold50perc"
6037106111,2018,4482,2131,2351,47.5457385095939,20.7942882641678,69.5671575189647,9.63855421686747,57.5059422578011,4.8,93198,100408,6.3,93.6,11.1503175723359,3.37,3.4,56.7026194144838,43.2973805855162,0
6037113422,2018,6385,3297,3088,51.636648394675,20.8457321848081,69.804228660924,9.35003915426782,61.3888242620325,4.7,74262,82604,6.1,91.4,40.8325952170062,3.38,2.69,73.4412184673965,26.5587815326035,0
6037115101,2018,5060,2252,2808,44.5059288537549,20.2371541501976,62.5889328063241,17.1739130434783,59.1177725007421,4,138750,165147,4.6,92.6,6.41833810888252,3.18,2.26,93.3210784313726,6.67892156862745,0
6037115201,2018,6909,3919,2990,56.723114777826,15.9936314951513,76.5812708061948,7.42509769865393,56.1202629196405,4.8,63768,75418,11.6,94.1,67.4844505874222,2.7,2.44,57.2174561730697,42.7825438269302,0
6037115202,2018,5328,2599,2729,48.78003003003,18.5623123123123,74.7935435435435,6.64414414414414,66.8240594197801,2.4,61202,86741,7.5,98.8,56.3171355498721,3.04,2.54,75.7449032932567,24.2550967067433,0
6037115301,2018,4600,2531,2069,55.0217391304348,22.7173913043478,61.8913043478261,15.3913043478261,57.8561153119093,4.5,94615,110704,2.4,93.7,39.1891891891892,3,2.34,66.8481548699335,33.1518451300665,0
6037115401,2018,6219,3094,3125,49.7507637883904,29.0239588358257,63.5954333494131,7.38060781476122,58.031969780919,3.5,61483,85296,12.1,93,59.748427672956,3.25,3.22,83.1867563372995,16.8132436627005,0
6037137000,2018,4992,2456,2536,49.198717948718,20.2123397435897,63.8020833333333,15.9855769230769,33.8618713017751,6.5,115402,154264,3.8,98,17.0332769317541,2.86,2.83,90.650406504065,9.34959349593496,0
6037132300,2018,7601,3670,3931,48.2831206420208,26.9701355084857,67.0832785159847,5.94658597552954,58.5636352870499,3.3,42708,70659,17.5,97.9,69.6837944664032,3.61,2.85,79.928172386273,20.0718276137271,0
6037132700,2018,5048,2651,2397,52.5158478605388,28.1695721077655,63.8272583201268,8.00316957210777,54.9029789457029,2.3,68553,101162,11.9,96.9,44.7073474470735,3.04,3.47,81.1557788944724,18.8442211055276,0
6037132900,2018,3679,1767,1912,48.0293558032074,18.8638216906768,69.5025822234303,11.6335960858929,43.1255139899466,6.3,80202,116641,2.8,95.7,35.0773765659543,2.89,2.68,73.9389426656739,26.0610573343261,0
6037133000,2018,4449,2259,2190,50.7754551584626,23.7131939761744,66.8914362778152,9.39536974601034,52.2619608225911,11,67782,80524,16.2,100,33.256880733945,3.27,3.31,85.7252494244052,14.2747505755948,0
6037133100,2018,5578,2851,2727,51.1115095016135,20.1147364646827,64.1269272140552,15.7583363212621,43.8069910719531,3.1,51417,80049,8.6,95.6,55.9241706161137,2.91,2.48,71.3932806324111,28.6067193675889,0
6037134103,2018,4543,2102,2441,46.2689852520361,21.9898745322474,65.8375522782302,12.1725731895223,64.4944008263251,5.6,76250,88075,12.2,93.8,37.300435413643,3.51,3.24,84.6210995542348,15.3789004457652,0
6037134104,2018,4635,2399,2236,51.7583603020496,24.5307443365696,67.1413160733549,8.32793959007551,71.2351800067262,3.8,57355,81380,11.4,99.4,52.9330572808834,3.36,3.05,53.0555555555556,46.9444444444444,0
6037134201,2018,4542,2184,2358,48.0845442536328,24.8568912373404,67.591369440775,7.55173932188463,63.7256538659386,4.6,90528,94142,10.2,93,24.8079877112135,3.43,4.56,86.1133280127694,13.8866719872306,0
6037141303,2018,3427,1811,1616,52.8450539830756,10.3589145024803,76.3641669098337,13.276918587686,35.1641886054112,5.6,72847,102253,3.4,97.4,74.5771958537916,1.83,1.95,67.3974142776841,32.6025857223159,0
6037186202,2018,1953,989,964,50.6400409626216,21.4541730670763,70.558115719406,7.98771121351766,68.16684665156,4.5,84375,103396,3.9,89.8,41.7437252311757,2.73,3.03,72.7403156384505,27.2596843615495,0
6037188202,2018,2334,1110,1224,47.5578406169666,11.3967437874893,74.9785775492716,13.6246786632391,43.9239908685656,4,110442,194062,0,87.5,43.2223082881487,2.29,1.84,93.1682322801025,6.83176771989752,0
6037189905,2018,2402,1279,1123,53.2472939217319,5.03746877601998,85.1373855120733,9.82514571190674,31.2865493021705,7.6,68393,92848,0,93.6,73.3460559796438,1.9,1.54,69.2150170648464,30.7849829351536,0
6037241002,2018,4065,1763,2302,43.370233702337,38.5731857318573,56.2853628536285,5.14145141451414,67.1093742671744,8,58029,58892,19.3,97.8,57.2815533980583,4.73,3.54,91.1453320500481,8.85466794995188,0
6037262604,2018,6195,2922,3273,47.1670702179177,26.4729620661824,50.8958837772397,22.6311541565779,25.2059296954442,1.1,204447,295861,0,97,15.1197604790419,2.35,2.58,77.5755068266446,22.4244931733554,0
6037262802,2018,3291,1607,1684,48.8301428137344,28.4715891826193,55.8492859313279,15.6791248860529,12.9813259203184,4.5,225750,410460,0,83.7,15.3540701522171,2.63,2.47,81.3112283345893,18.6887716654107,0
6037267403,2018,3117,1641,1476,52.6467757459095,4.23484119345525,89.2845684953481,6.48059031119666,53.596260646054,4.1,77625,83925,4.2,96.3,82.3728813559322,1.92,1.81,63.339275103981,36.660724896019,0
6037980009,2018,5,0,5,0,40,60,0,64,20,NA,NA,NA,0,0,NA,NA,NA,NA,NA
6037296901,2018,4422,2184,2238,49.3894165535957,30.9362279511533,65.445499773858,3.61827227498869,69.3499117626783,7.2,43405,55760,20.7,90.5,78.4642032332563,2.43,2.88,92.782874617737,7.217125382263,0
6037123902,2018,2499,1167,1332,46.6986794717887,17.8871548619448,73.7094837935174,8.40336134453782,51.7876938690642,8.4,65977,79705,8.5,93.4,63.5030198446937,2.05,2.43,75.8845437616387,24.1154562383613,0
6037134522,2018,4305,2182,2123,50.68524970964,32.8687572590012,64.6457607433217,2.48548199767712,58.3996838076893,8.6,37003,47489,28.3,97.7,80.2997858672377,2.76,3.22,53.6097212294496,46.3902787705504,0
6037192001,2018,2410,1229,1181,50.9958506224066,12.8630705394191,74.7717842323651,12.3651452282158,39.4738382603605,8.3,65250,89726,8.6,87.2,69.5423855963991,2.11,1.79,89.5833333333333,10.4166666666667,0
6037211122,2018,3224,1745,1479,54.1253101736973,19.7890818858561,73.666253101737,6.54466501240695,71.7527199847299,1.6,47278,55617,33.8,90.1,88.0934989043097,2.18,2.53,75.7551020408163,24.2448979591837,0
6037104822,2018,2748,1400,1348,50.9461426491994,28.9301310043668,65.8296943231441,5.24017467248908,51.6596429002752,5,55500,63138,18.4,95.8,60.9105180533752,5.48,3.95,61.44,38.56,0
6037269602,2018,2847,1306,1541,45.8728486125746,18.7565858798736,76.6420793818054,4.60133473832104,66.4883659788174,4.1,57538,79723,20.6,95.9,81.3333333333333,2.31,2.38,87.9414298018949,12.0585701981051,0
6037271901,2018,3267,1680,1587,51.4233241505969,15.4269972451791,78.6042240587695,5.96877869605142,65.4403717541987,6.4,83438,121405,6.6,98.4,61.1111111111111,2.37,2.32,93.8254080908446,6.17459190915543,0
6037115103,2018,3393,1391,2002,40.9961685823755,52.7556734453286,47.008547008547,0.235779546124374,71.7314100587981,25.1,41818,51153,0,71.4,71.4285714285714,NA,4,71.4285714285714,28.5714285714286,0
6037125401,2018,4729,2427,2302,51.3216324804398,6.59758934235568,88.2639035736942,5.1385070839501,52.6269548590487,5,59824,68322,16.5,90,83.3273703041145,1.36,1.92,41.9722901385493,58.0277098614507,1
6037127605,2018,3998,2123,1875,53.1015507753877,34.8924462231116,64.3321660830415,0.775387693846923,46.7000258508444,10.2,41701,59577,29.3,96.3,89.2825509300266,3.09,3.72,53.713298791019,46.286701208981,0
6037117102,2018,2839,1452,1387,51.1447692849595,24.3747798520606,67.3476576259246,8.27756252201479,56.9452976027929,4.1,62643,79187,10.4,98,33.5722819593787,3.55,3.27,66.0847880299252,33.9152119700748,0
6037119341,2018,2877,1370,1507,47.6190476190476,22.9058046576295,66.6319082377477,10.4622871046229,68.0655575139641,9.2,47778,63784,10,97,64.2599277978339,3.96,3.37,49.1484184914842,50.8515815085158,1
6037120106,2018,4663,2574,2089,55.2005146901137,38.3444134677246,59.7254986060476,1.93008792622775,60.3259014194036,14.1,31897,43078,37.1,94.1,85.4838709677419,3.89,3.91,62.1783876500858,37.8216123499142,0
6037122121,2018,2593,1295,1298,49.9421519475511,21.9822599305823,69.3019668337833,8.7157732356344,47.4966197670342,4.9,49318,57505,12.4,94.6,50.5405405405405,4.26,3.21,68.3333333333333,31.6666666666667,0
6037124204,2018,2152,1103,1049,51.2546468401487,10.6412639405204,82.3420074349442,7.01672862453532,57.0883314216222,11.9,48041,55742,14.8,87.1,78.1132075471698,2.28,2.21,87.1905274488697,12.8094725511302,0
6037128801,2018,3425,1512,1913,44.1459854014599,12.6131386861314,79.5620437956204,7.82481751824818,56.1743300122543,5.4,61821,71374,8.9,94.3,68.3782409761057,2.2,1.71,61.9365609348915,38.0634390651085,0
6037134903,2018,6435,3315,3120,51.5151515151515,21.3986013986014,76.021756021756,2.57964257964258,64.6171088688571,5.5,63185,76473,17.3,90.9,90.8585331942996,NA,2.46,22.5589225589226,77.4410774410774,1
6037139503,2018,5887,2553,3334,43.3667402751826,20.4348564633939,68.4219466621369,11.1431968744692,22.2544807913282,5.8,56479,68682,14.9,96.6,63.613595706619,1.82,2.37,82.2480902146235,17.7519097853765,0
6037139504,2018,4018,1795,2223,44.6739671478347,15.2065704330513,72.7476356396217,12.045793927327,33.0966350774427,8.9,56082,74359,12.7,94.4,70.0315457413249,2.18,2.26,84.1288096607246,15.8711903392754,0
6037191902,2018,2671,1401,1270,52.4522650692625,16.8850617746162,77.836016473231,5.27892175215275,26.1447013073991,1.6,90221,139007,1.9,84,43.5977514053716,2.11,1.86,92.1511627906977,7.84883720930233,0
6037194102,2018,3365,1805,1560,53.6404160475483,13.9375928677563,70.4903417533432,15.5720653789004,38.2431330296801,9.2,126799,204987,4,91.4,19.4231901118305,2.26,1.84,82.8216851730895,17.1783148269105,0
6037195803,2018,2724,1293,1431,47.4669603524229,14.0969162995595,82.6358296622614,3.26725403817915,58.4388564368284,7.8,68125,88967,4.6,91.3,69.6945967110415,2.16,2.32,83.9100346020761,16.0899653979239,0
6037102105,2018,1857,953,904,51.3193322563274,22.6709746903608,73.290253096392,4.03877221324717,54.056185838909,8.6,52132,74509,14.7,95.6,49.7453310696095,3.62,3,90.6976744186046,9.30232558139535,0
6037104124,2018,4189,2212,1977,52.8049653855335,26.784435426116,65.6242539985677,7.5913105753163,57.3729545848147,5,84250,101320,4.8,94.4,16.1048689138577,3.3,2.29,62.2950819672131,37.7049180327869,0
6037104821,2018,3361,1598,1763,47.5453734007736,29.9910740850937,65.278191014579,4.73073490032728,54.6943026849184,8.2,68750,78299,16.2,96.4,41.0025706940874,4.98,3.8,77.3584905660377,22.6415094339623,0
6037106408,2018,3817,1922,1895,50.3536809012313,35.0013099292638,62.2478386167147,2.75085145402148,41.4172247221574,5,49464,61479,15.2,92.1,79.3863854266539,3.95,3.95,45.5991516436903,54.4008483563097,1
6037115104,2018,4752,2451,2301,51.5782828282828,18.9393939393939,73.2744107744108,7.78619528619529,72.276018461835,7.8,51094,75190,2.8,89,67.3421300659755,2.98,2.33,51.644908616188,48.355091383812,0
6037119201,2018,4289,2102,2187,49.009093028678,26.9993005362555,66.2392166006062,6.76148286313826,48.5294545340684,4.3,74012,91396,14.7,98.5,24.4493392070485,4.88,4.5,96.5986394557823,3.40136054421769,0
6037125501,2018,3127,1598,1529,51.1032938919092,11.3207547169811,84.3620083146786,4.31723696834026,48.2685798070367,5.6,47227,71921,7.3,97.9,83.6075563680682,2.5,1.85,79.5173267326733,20.4826732673267,0
6037930101,2018,92,39,53,42.3913043478261,9.78260869565217,85.8695652173913,4.34782608695652,61.3185255198488,0,106964,133765,0,32.7,10.6194690265487,2.76,1.92,74.2857142857143,25.7142857142857,0
6037800204,2018,4604,2207,2397,47.9365768896612,23.0017376194613,60.2953953084275,16.7028670721112,27.2269571052558,5.1,130363,250399,7.7,97.4,25.0535331905782,2.63,2.22,47.9807112718505,52.0192887281495,1
6037134422,2018,4812,2263,2549,47.0282626766417,22.4231088944306,65.9600997506234,11.616791354946,49.1081194906886,5.5,108929,126064,2.4,97.2,13.8822115384615,2.87,3.47,82.7498408656906,17.2501591343094,0
6037134520,2018,6072,3167,2905,52.1574440052701,27.437417654809,65.7114624505929,6.85111989459816,61.4272613139472,4.4,41894,57167,15.7,94.3,78.3567134268537,3.68,3.11,42.5133689839572,57.4866310160428,1
6037134901,2018,3119,1367,1752,43.8281500480923,23.7576146200705,62.3597306829112,13.8826546970183,32.3766639964121,3.8,68382,86506,23.8,97.3,39.1080617495712,2.69,2.84,95.807314897413,4.19268510258698,0
6037135102,2018,3924,1854,2070,47.2477064220183,23.0377166156983,67.4821610601427,9.48012232415902,44.1628323466973,5.6,127721,143280,2,95.7,18.0314960629921,2.95,3.83,94.0495867768595,5.9504132231405,0
6037135111,2018,3496,1675,1821,47.9118993135011,24.5137299771167,69.5652173913043,5.92105263157895,53.9777889343297,2.9,100911,113513,1.7,94.9,40.3814262023217,2.9,3.2,81.305114638448,18.694885361552,0
6037135203,2018,7674,3653,4021,47.6022934584311,24.9283294240292,63.8128746416471,11.2587959343237,40.4167234672155,3.1,115519,126517,3.3,100,16.5481832543444,2.96,3.34,77.1709233791749,22.8290766208251,0
6037135202,2018,4597,2232,2365,48.5534043941701,26.3215140308897,63.3456602131825,10.3328257559278,48.3344232075009,7.2,108500,122724,2.2,95,15.7622739018088,3.1,3.1,98.3816587997303,1.61834120026972,0
6037134710,2018,5547,2873,2674,51.7937623940869,25.7256174508743,69.569136470164,4.7052460789616,65.2620611729083,7.4,43708,64609,21.5,98.2,75.015015015015,2.63,3.62,79.0273556231003,20.9726443768997,0
6037134800,2018,6473,3262,3211,50.3939440753901,21.8445852000618,69.2414645450332,8.91395025490499,60.1051620166803,5.1,80109,91083,3.3,95,25.3333333333333,3.55,3.35,88.3227176220807,11.6772823779193,0
6037700901,2018,3495,1688,1807,48.2975679542203,21.5736766809728,66.2374821173104,12.1888412017167,32.8884631836611,3.2,84500,151263,5.5,85.4,47.180346175321,2.82,1.85,78.7644787644788,21.2355212355212,0
6037700902,2018,7519,3506,4013,46.6285410293922,21.9976060646363,67.9611650485437,10.0412288868201,34.1923066521146,4.6,84347,126785,12,90.4,72.5729442970822,2.48,2.14,85.3629274145171,14.6370725854829,0
6037701000,2018,5623,2677,2946,47.6080384136582,19.8470567312822,65.3387871243109,14.8141561444069,26.2076418247266,7,106657,210456,5.5,85.5,51.8482802957248,2.59,1.8,88.9140271493213,11.0859728506787,0
6037701201,2018,3961,2048,1913,51.7041151224438,27.0891189093663,58.5458217621813,14.3650593284524,20.9078913244069,6.1,201719,371298,5.8,83.5,8.54651162790698,2.71,3.13,75.764192139738,24.235807860262,0
6037702400,2018,4426,2210,2216,49.9322187076367,15.0022593764121,76.8413917758699,8.15634884771803,50.6623556444287,4.1,88603,107052,5,96.9,65.7099697885196,2.93,2,87.408184679958,12.591815320042,0
6037134302,2018,3824,1826,1998,47.7510460251046,18.5146443514644,71.3912133891213,10.0941422594142,53.3173548257208,11.5,95833,98620,9,97.4,12.7527216174184,3.07,2.78,100,0,0
6037134303,2018,5723,2657,3066,46.4266992835925,18.7838546217019,70.4001397868251,10.816005591473,61.4615289003857,6.2,88526,105442,3.7,98.5,24.5252306022789,3.37,2.27,84.5394736842105,15.4605263157895,0
6037134304,2018,3034,1499,1535,49.4067237969677,20.336189848385,68.0290046143705,11.6348055372446,64.2701764098294,5.3,73152,90975,7,98.2,30.0743889479277,3.14,2.98,78.6334056399132,21.3665943600868,0
6037134421,2018,3957,1901,2056,48.0414455395502,26.2319939347991,58.1501137225171,15.6178923426839,31.8435693178546,5.7,131250,164541,0.9,95.6,5.77871740662438,2.86,3.79,71.2842712842713,28.7157287157287,0
6111008304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6037701601,2018,4411,2156,2255,48.8778054862843,21.8317841759238,66.4475175697121,11.7206982543641,38.625720893866,6.8,135295,200884,0.5,92.1,39.4403379091869,2.83,2.12,80.0822561692127,19.9177438307873,0
6037701602,2018,3798,1916,1882,50.4476040021064,17.0879410215903,76.4876250658241,6.42443391258557,46.2527740411586,5.6,99805,137299,4.9,88.6,55.6235294117647,1.99,1.9,71.4514407684098,28.5485592315902,0
6037701701,2018,3512,1731,1781,49.2881548974943,18.1378132118451,70.1594533029613,11.7027334851936,46.1387673112946,6.5,76830,132525,2,93,66.6666666666667,2.03,1.96,79.735935706085,20.264064293915,0
6037702501,2018,4757,2316,2441,48.6861467311331,19.9285263821736,73.1763716628127,6.89510195501366,38.4547401881537,4,93826,145573,0,88.9,38.0843263061412,2.26,2.69,88.4401817264008,11.5598182735992,0
6037702502,2018,3983,1697,2286,42.6060758222445,19.3572683906603,57.619884509164,23.0228471001757,63.9413086839253,3.7,86081,105560,10.6,92.6,31.3789868667917,1.96,2.14,88.7400793650794,11.2599206349206,0
6037702600,2018,6216,3228,2988,51.9305019305019,22.1846846846847,63.3365508365508,14.4787644787645,62.8982436656182,5.2,94815,133581,3.5,97.7,21.999145664246,2.75,2.44,92.5655350236356,7.43446497636442,0
6037702700,2018,3521,1680,1841,47.713717693837,22.3516046577677,69.6677080374893,7.98068730474297,45.4800631840071,1.2,126786,162747,1,98.1,22.1455938697318,2.87,2.24,91.5281076801267,8.47189231987332,0
6037702802,2018,2397,1325,1072,55.2774301209846,20.1084689194827,70.3796412181894,9.51188986232791,53.4107002408274,5.8,90000,116694,1.7,99,52.8114663726571,2.7,2.55,95.8286358511838,4.17136414881623,0
6037702803,2018,3167,1574,1593,49.7000315756236,24.3448058099147,66.7508683296495,8.90432586043574,62.0076453488169,8.5,68643,91186,11.2,99.4,66.612641815235,2.1,2.69,82.4232081911263,17.5767918088737,0
6037701801,2018,7092,3441,3651,48.5194585448393,25.2115059221658,67.1319796954315,7.65651438240271,62.0338320403597,10.1,60213,86160,7.2,98,79.8938053097345,2.44,2.55,73.0043541364296,26.9956458635704,0
6037702901,2018,9771,5434,4337,55.6135503019138,9.82499232422475,83.8501688670556,6.32483880871968,39.8216716801029,4.2,112050,140071,11.9,89.3,84.409654272668,1.52,1.8,66.2878093492209,33.7121906507791,0
6037703001,2018,6288,2667,3621,42.4141221374046,16.777989821883,76.192748091603,7.02926208651399,69.5023670839565,5.5,104000,121892,3.6,94.3,45.284178187404,2.17,1.92,84.9588347055098,15.0411652944902,0
6037703002,2018,7210,3114,4096,43.1900138696255,22.2191400832178,57.8502080443828,19.9306518723994,44.1759037859653,9,101765,138459,2.7,94.5,22.5913621262458,2.63,2.21,89.9965022735222,10.0034977264778,0
6037703100,2018,5935,2826,3109,47.6158382476832,16.9839932603201,67.1609098567818,15.8550968828981,38.5769793373736,12.3,90619,106962,5.3,92.5,27.6563099347909,2.64,1.99,95.4346963080587,4.56530369194125,0
6037208301,2018,2217,1228,989,55.3901668921967,33.5137573297249,65.042850699143,1.44339197113216,56.8938629595517,6.1,45000,52959,36.2,98.2,93.3928571428571,3.89,4.04,85.6115107913669,14.3884892086331,0
6037219901,2018,4165,2110,2055,50.6602641056423,26.7226890756303,68.6674669867947,4.60984393757503,55.372914111623,7.8,31577,44296,25.2,94.7,70.6257982120051,3.35,2.62,77.4125874125874,22.5874125874126,0
6037670602,2018,6905,3172,3733,45.9377262853005,22.5923244026068,54.800868935554,22.6068066618392,50.5034782066118,2.1,150097,176054,5.1,84.8,18.5806451612903,2.63,2.23,80.5458089668616,19.4541910331384,0
6037189904,2018,2402,1271,1131,52.9142381348876,5.28726061615321,90.2581182348043,4.45462114904246,50.8326741315349,7.9,48293,66873,6.1,89.5,87.9904875148633,1.68,1.59,68.0440771349862,31.9559228650138,0
6037190201,2018,2533,1394,1139,55.0335570469799,18.989340702724,69.245953414923,11.7647058823529,58.012661607406,14.6,29706,42011,33.2,77.7,76.2310030395137,NA,1.64,84.9882720875684,15.0117279124316,0
6037188100,2018,3963,2053,1910,51.8041887458996,15.7708806459753,76.406762553621,7.82235680040373,66.8035370579322,2.6,59306,88916,3.5,91.2,63.9281828073993,2.77,2.18,86.7251461988304,13.2748538011696,0
6037188300,2018,3955,1984,1971,50.1643489254109,15.929203539823,75.3982300884956,8.67256637168142,71.9932617420059,9.8,99375,118858,5.8,93.2,50.5559189012426,3.09,2.51,87.841726618705,12.158273381295,0
6037189300,2018,3130,1586,1544,50.6709265175719,21.7891373801917,64.5047923322684,13.7060702875399,38.0655309332544,7.8,174943,258967,2,86.4,8.25105782792666,2.62,1.98,91.1026615969582,8.89733840304183,0
6037189500,2018,4151,2141,2010,51.577933028186,2.07178993013732,88.8460611900747,9.082148879788,34.0165613891078,13.2,52976,65978,8.9,90.3,77.5954454119223,2.24,1.41,89.1972993248312,10.8027006751688,0
6037189902,2018,5117,2898,2219,56.6347469220246,2.48192300175884,91.2057846394372,6.31229235880399,40.5803475591236,8.6,56378,78777,1.3,93.2,89.8890258939581,2.09,1.68,62.2081387591728,37.7918612408272,0
6037190100,2018,4603,2670,1933,58.0056484901151,6.64783836628286,86.7912231153596,6.56093851835759,52.4429538038011,17.2,52097,63066,15.9,90.8,88.4590163934426,1.79,1.65,81.0258387967605,18.9741612032395,0
6037199120,2018,4377,2061,2316,47.0870459218643,28.7411469042723,59.0587160155358,12.2001370801919,66.462742786626,12.4,35776,54403,38.5,97.9,76.4035087719298,3.11,3.77,50.2242152466368,49.7757847533632,0
6037199201,2018,3650,1526,2124,41.8082191780822,32.0547945205479,59.8082191780822,8.13698630136986,68.0550497279039,14.2,34211,48933,12.8,92.6,76.4220939818631,3.28,3.24,83.3792470156106,16.6207529843893,0
6037199202,2018,2993,1420,1573,47.4440360841965,25.5596391580354,64.8847310390912,9.55562980287337,61.6640743983428,8.1,56875,66964,19,94.5,50.8232711306257,2.74,4.09,85.2654387865656,14.7345612134345,0
6037199300,2018,3665,1839,1826,50.1773533424284,17.8990450204638,72.5238744884038,9.57708049113233,62.5386486602182,7.9,65417,98618,18.8,97,45.8618071374336,2.91,2.78,89.2015209125475,10.7984790874525,0
6037199400,2018,4396,2097,2299,47.7024567788899,23.0891719745223,69.9727024567789,6.93812556869882,71.5160547971065,12.7,47031,64365,14.6,94.4,60.6886657101865,3.54,3.18,93.8461538461538,6.15384615384615,0
6037199700,2018,3119,1757,1362,56.3321577428663,22.1224751522924,71.1445976274447,6.7329272202629,62.0600748692379,6.4,36442,52182,24.8,91.8,71.0570469798658,3.13,2.75,82.2281167108753,17.7718832891247,0
6037199800,2018,5428,2739,2689,50.4605747973471,25.0736919675755,62.3802505526898,12.5460574797347,67.2066807171961,9.2,35977,45229,24.2,95.7,68.0122324159021,4.01,3.24,96.8650031989763,3.13499680102367,0
6037199900,2018,2799,1410,1389,50.3751339764202,26.5094676670239,63.4869596284387,10.0035727045373,61.0969492115607,11.7,36403,49849,18.1,93,75.9433962264151,4.03,3.44,88.3033419023136,11.6966580976864,0
6037201110,2018,2214,1094,1120,49.4128274616079,23.0803974706414,66.1698283649503,10.7497741644083,63.3400492390952,1.7,56500,76825,8.5,93.3,35.5246523388116,3.3,2.48,79.5454545454545,20.4545454545455,0
6037127104,2018,3588,1708,1880,47.603121516165,27.2853957636566,65.8026755852843,6.91192865105909,63.0387399345521,8.8,39931,70624,14.6,96.8,59.1698113207547,2.54,2.96,62.4036979969183,37.5963020030817,0
6037127804,2018,4450,2162,2288,48.5842696629214,24.561797752809,70.4044943820225,5.03370786516854,66.008301982073,9.3,50564,59861,15.2,98.5,71.5511955855304,2.65,2.81,54.7995139732685,45.2004860267315,0
6037128102,2018,4976,2393,2583,48.0908360128617,27.8135048231511,69.8151125401929,2.37138263665595,59.9525471459145,7,45517,52757,24,95.9,78.8831835686778,3.65,3.26,78.8595271210014,21.1404728789986,0
6037132001,2018,3613,1916,1697,53.0307223913645,29.5599225020758,62.551895931359,7.88818156656518,65.8319447816182,6.3,75000,100097,8.1,96.3,35.4757929883139,3.06,3.24,81.6840277777778,18.3159722222222,0
6037134001,2018,3936,2149,1787,54.5985772357724,28.1758130081301,68.3689024390244,3.45528455284553,56.9317799218388,3.9,57061,66486,16,97.3,63.4268537074148,4.02,4.07,75.050916496945,24.949083503055,0
6037208802,2018,3533,1650,1883,46.702519105576,22.5021228417775,68.9215963770167,8.57628078120577,70.8614559630203,10.2,32784,42270,16.9,93.8,91.9385796545106,2.52,2.41,72.5519287833828,27.4480712166172,0
6037211921,2018,2519,1315,1204,52.2032552600238,19.7300516077809,74.3946010321556,5.87534736006352,75.8142208142295,2.4,33407,40017,24.4,89.4,87.8865979381443,NA,2.44,83.5806132542038,16.4193867457962,0
6037215102,2018,3025,1409,1616,46.5785123966942,5.48760330578512,90.3471074380165,4.16528925619835,46.0076770712383,5,65000,77532,0,87.7,87.1956717763751,NA,1.56,73.5338345864662,26.4661654135338,0
6037217002,2018,4709,1941,2768,41.2189424506265,19.197281800807,72.7118284136759,8.0908897855171,37.8596291869994,2.1,76794,99354,5.4,87.4,66.5018541409147,2.35,2.14,79.6314741035857,20.3685258964143,0
6037221303,2018,2844,1614,1230,56.7510548523207,25.210970464135,69.2334739803094,5.55555555555556,67.2143689381846,9.1,35417,47342,36.6,91.9,78.5103785103785,3.43,3.59,95.8885941644562,4.11140583554377,0
6037201120,2018,4035,2054,1981,50.90458488228,28.723667905824,64.1140024783147,7.16232961586121,58.3862823589748,13.2,50060,73503,13.9,94.4,60.5319913731129,2.9,3.17,73.6801242236025,26.3198757763975,0
6037201501,2018,5356,2648,2708,49.4398805078417,23.9171023151606,66.6355489171023,9.44734876773712,59.1057553567614,11.1,54000,67007,21.6,94.7,54.5565749235474,3.4,3.47,94.5838837516513,5.41611624834874,0
6037201503,2018,3446,1535,1911,44.5443993035403,30.4120719674985,62.7394080092861,6.84852002321532,58.6695350097634,9.9,40231,53895,22.8,98.9,76.0736196319018,4.19,3.38,82.3834196891192,17.6165803108808,0
6037201504,2018,2243,977,1266,43.5577351761034,26.0811413285778,64.3780650913955,9.54079358002675,59.6354756234734,5.8,51927,60300,23.7,94.8,45.9293394777266,3.38,3.9,77.0206022187005,22.9793977812995,0
6037201700,2018,5737,2610,3127,45.4941607111731,29.5799198187206,63.1340421823253,7.28603799895416,68.6156656625802,14,58717,73396,10.7,91.2,40.3311258278146,3.04,3.35,77.8184480234261,22.1815519765739,0
6037203100,2018,4426,1887,2539,42.6344328965206,32.1735201084501,60.8450067781292,6.9814731134207,43.9955923272271,6.3,29299,41311,28,96.4,82.6121164437451,4.04,3.54,84.7457627118644,15.2542372881356,0
6037203300,2018,1982,1097,885,55.3481331987891,50.2522704339051,42.3814328960646,7.36629667003027,69.6650276301038,18.5,34632,41219,45.1,89.1,75.7510729613734,4.35,2.94,76.7901234567901,23.2098765432099,0
6037203500,2018,2984,1394,1590,46.71581769437,26.0723860589812,65.4155495978552,8.51206434316354,50.7207339950693,2.4,37708,50885,29,90.2,71.9230769230769,3.07,3.17,94.1239316239316,5.87606837606838,0
6037203600,2018,5238,2540,2698,48.491790759832,28.4077892325315,65.5593738067965,6.03283696067201,41.5130144925888,2.4,50612,55102,19.8,91.7,65.2115513767629,3.21,4.09,81.9554277498203,18.0445722501797,0
6037203710,2018,3161,1414,1747,44.7326795317937,34.2613097121164,60.0442897817146,5.69440050616893,39.851956395572,4.2,40640,50375,25.9,96,71.6295427901524,3.39,4.02,82.6032540675845,17.3967459324155,0
